"id","user_id","city_id","created_at","updated_at"
2161,35140,3,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2162,35140,4,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2163,35140,5,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2164,35140,6,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2165,35140,7,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2166,35140,8,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2167,35140,9,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2168,35140,10,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2169,35140,11,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2170,35140,12,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2171,35140,13,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2172,35140,15,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2173,35140,16,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2174,35140,17,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2175,35140,18,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2176,35140,19,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2177,35140,20,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2178,35140,21,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2179,35140,22,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2180,35140,23,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2181,35140,24,"2021-05-05 11:42:28","2021-05-05 11:42:28"
2182,35141,1,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2183,35141,2,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2184,35141,3,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2185,35141,4,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2186,35141,5,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2187,35141,6,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2188,35141,7,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2189,35141,8,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2190,35141,9,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2191,35141,10,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2192,35141,11,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2193,35141,12,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2194,35141,13,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2195,35141,15,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2196,35141,16,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2197,35141,17,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2198,35141,18,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2199,35141,19,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2200,35141,20,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2201,35141,21,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2202,35141,22,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2203,35141,23,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2204,35141,24,"2021-05-12 09:47:58","2021-05-12 09:47:58"
2205,35080,2,"2021-05-28 11:51:32","2021-05-28 11:51:32"
2206,35080,4,"2021-05-28 11:51:32","2021-05-28 11:51:32"
2207,35059,1,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2208,35059,2,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2209,35059,3,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2210,35059,4,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2211,35059,5,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2212,35059,6,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2213,35059,7,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2214,35059,8,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2215,35059,9,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2216,35059,10,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2217,35059,11,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2218,35059,12,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2219,35059,13,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2220,35059,15,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2221,35059,16,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2222,35059,17,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2223,35059,18,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2224,35059,19,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2225,35059,20,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2226,35059,21,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2227,35059,22,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2228,35059,23,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2229,35059,24,"2021-06-23 12:25:54","2021-06-23 12:25:54"
2230,35170,1,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2231,35170,2,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2232,35170,3,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2233,35170,4,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2234,35170,5,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2235,35170,6,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2236,35170,7,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2237,35170,8,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2238,35170,9,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2239,35170,10,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2240,35170,11,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2241,35170,12,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2242,35170,13,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2243,35170,15,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2244,35170,16,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2245,35170,17,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2246,35170,18,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2247,35170,19,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2248,35170,20,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2249,35170,21,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2250,35170,22,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2251,35170,23,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2252,35170,24,"2021-06-30 17:19:11","2021-06-30 17:19:11"
2253,35176,1,"2021-08-12 10:41:31","2021-08-12 10:41:31"
2254,35176,2,"2021-08-12 10:41:31","2021-08-12 10:41:31"
2255,35176,3,"2021-08-12 10:41:31","2021-08-12 10:41:31"
2256,35176,4,"2021-08-12 10:41:31","2021-08-12 10:41:31"
2257,35176,5,"2021-08-12 10:41:31","2021-08-12 10:41:31"
2258,35177,1,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2259,35177,2,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2260,35177,3,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2261,35177,4,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2262,35177,5,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2263,35177,6,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2264,35177,7,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2265,35177,8,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2266,35177,9,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2267,35177,10,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2268,35177,11,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2269,35177,12,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2270,35177,13,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2271,35177,15,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2272,35177,16,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2273,35177,17,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2274,35177,18,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2275,35177,19,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2276,35177,20,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2277,35177,21,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2278,35177,22,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2279,35177,23,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2280,35177,24,"2021-08-12 16:44:36","2021-08-12 16:44:36"
2281,35178,2,"2021-08-12 16:50:13","2021-08-12 16:50:13"
2282,35179,1,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2283,35179,2,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2284,35179,3,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2285,35179,4,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2286,35179,5,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2287,35179,6,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2288,35179,7,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2289,35179,8,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2290,35179,9,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2291,35179,10,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2292,35179,11,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2293,35179,12,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2294,35179,13,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2295,35179,15,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2296,35179,16,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2297,35179,17,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2298,35179,18,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2299,35179,19,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2300,35179,20,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2301,35179,21,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2302,35179,22,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2303,35179,23,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2304,35179,24,"2021-08-12 17:14:18","2021-08-12 17:14:18"
2305,35180,2,"2021-08-19 16:16:00","2021-08-19 16:16:00"
2306,35182,1,"2021-08-23 09:20:46","2021-08-23 09:20:46"
2307,35182,2,"2021-08-23 09:20:46","2021-08-23 09:20:46"
2308,35182,3,"2021-08-23 09:20:46","2021-08-23 09:20:46"
2309,35182,4,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2310,35182,5,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2311,35182,6,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2312,35182,7,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2313,35182,8,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2314,35182,9,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2315,35182,10,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2316,35182,11,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2317,35182,12,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2318,35182,13,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2319,35182,15,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2320,35182,16,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2321,35182,17,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2322,35182,18,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2323,35182,19,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2324,35182,20,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2325,35182,21,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2326,35182,22,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2327,35182,23,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2328,35182,24,"2021-08-23 09:20:47","2021-08-23 09:20:47"
2329,35183,1,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2330,35183,2,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2331,35183,3,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2332,35183,4,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2333,35183,5,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2334,35183,6,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2335,35183,7,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2336,35183,8,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2337,35183,9,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2338,35183,10,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2339,35183,11,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2340,35183,12,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2341,35183,13,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2342,35183,15,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2343,35183,16,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2344,35183,17,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2345,35183,18,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2346,35183,19,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2347,35183,20,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2348,35183,21,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2349,35183,22,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2350,35183,23,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2351,35183,24,"2021-08-23 11:14:45","2021-08-23 11:14:45"
2352,35184,1,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2353,35184,2,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2354,35184,3,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2355,35184,4,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2356,35184,5,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2357,35184,6,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2358,35184,7,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2359,35184,8,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2360,35184,9,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2361,35184,10,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2362,35184,11,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2363,35184,12,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2364,35184,13,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2365,35184,15,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2366,35184,16,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2367,35184,17,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2368,35184,18,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2369,35184,19,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2370,35184,20,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2371,35184,21,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2372,35184,22,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2373,35184,23,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2374,35184,24,"2021-08-23 12:53:21","2021-08-23 12:53:21"
2375,35185,1,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2376,35185,2,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2377,35185,3,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2378,35185,4,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2379,35185,5,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2380,35185,6,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2381,35185,7,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2382,35185,8,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2383,35185,9,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2384,35185,10,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2385,35185,11,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2386,35185,12,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2387,35185,13,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2388,35185,15,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2389,35185,16,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2390,35185,17,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2391,35185,18,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2392,35185,19,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2393,35185,20,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2394,35185,21,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2395,35185,22,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2396,35185,23,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2397,35185,24,"2021-08-27 10:54:01","2021-08-27 10:54:01"
2398,35186,1,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2399,35186,2,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2400,35186,3,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2401,35186,4,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2402,35186,5,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2403,35186,6,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2404,35186,7,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2405,35186,8,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2406,35186,9,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2407,35186,10,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2408,35186,11,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2409,35186,12,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2410,35186,13,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2411,35186,15,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2412,35186,16,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2413,35186,17,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2414,35186,18,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2415,35186,19,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2416,35186,20,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2417,35186,21,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2418,35186,22,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2419,35186,23,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2420,35186,24,"2021-08-27 13:22:15","2021-08-27 13:22:15"
2421,35189,1,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2422,35189,2,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2423,35189,3,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2424,35189,4,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2425,35189,5,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2426,35189,6,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2427,35189,7,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2428,35189,8,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2429,35189,9,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2430,35189,10,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2431,35189,11,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2432,35189,12,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2433,35189,13,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2434,35189,15,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2435,35189,16,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2436,35189,17,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2437,35189,18,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2438,35189,19,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2439,35189,20,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2440,35189,21,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2441,35189,22,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2442,35189,23,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2443,35189,24,"2021-09-01 10:49:41","2021-09-01 10:49:41"
2444,35190,1,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2445,35190,2,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2446,35190,3,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2447,35190,4,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2448,35190,5,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2449,35190,6,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2450,35190,7,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2451,35190,8,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2452,35190,9,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2453,35190,10,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2454,35190,11,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2455,35190,12,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2456,35190,13,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2457,35190,15,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2458,35190,16,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2459,35190,17,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2460,35190,18,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2461,35190,19,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2462,35190,20,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2463,35190,21,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2464,35190,22,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2465,35190,23,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2466,35190,24,"2021-09-01 11:29:15","2021-09-01 11:29:15"
2467,35191,1,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2468,35191,2,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2469,35191,3,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2470,35191,4,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2471,35191,5,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2472,35191,6,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2473,35191,7,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2474,35191,8,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2475,35191,9,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2476,35191,10,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2477,35191,11,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2478,35191,12,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2479,35191,13,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2480,35191,15,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2481,35191,16,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2482,35191,17,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2483,35191,18,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2484,35191,19,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2485,35191,20,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2486,35191,21,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2487,35191,22,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2488,35191,23,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2489,35191,24,"2021-09-01 14:37:51","2021-09-01 14:37:51"
2490,35192,1,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2491,35192,2,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2492,35192,3,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2493,35192,4,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2494,35192,5,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2495,35192,6,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2496,35192,7,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2497,35192,8,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2498,35192,9,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2499,35192,10,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2500,35192,11,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2501,35192,12,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2502,35192,13,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2503,35192,15,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2504,35192,16,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2505,35192,17,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2506,35192,18,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2507,35192,19,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2508,35192,20,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2509,35192,21,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2510,35192,22,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2511,35192,23,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2512,35192,24,"2021-09-01 14:58:01","2021-09-01 14:58:01"
2513,35193,1,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2514,35193,2,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2515,35193,3,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2516,35193,4,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2517,35193,5,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2518,35193,6,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2519,35193,7,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2520,35193,8,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2521,35193,9,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2522,35193,10,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2523,35193,11,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2524,35193,12,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2525,35193,13,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2526,35193,15,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2527,35193,16,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2528,35193,17,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2529,35193,18,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2530,35193,19,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2531,35193,20,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2532,35193,21,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2533,35193,22,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2534,35193,23,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2535,35193,24,"2021-09-01 15:21:43","2021-09-01 15:21:43"
2536,35194,1,"2021-09-01 16:08:34","2021-09-01 16:08:34"
2537,35194,2,"2021-09-01 16:08:34","2021-09-01 16:08:34"
2538,35194,3,"2021-09-01 16:08:34","2021-09-01 16:08:34"
2539,35194,4,"2021-09-01 16:08:34","2021-09-01 16:08:34"
2540,35194,5,"2021-09-01 16:08:34","2021-09-01 16:08:34"
2541,35194,6,"2021-09-01 16:08:34","2021-09-01 16:08:34"
2542,35194,7,"2021-09-01 16:08:34","2021-09-01 16:08:34"
2543,35194,8,"2021-09-01 16:08:34","2021-09-01 16:08:34"
2544,35194,9,"2021-09-01 16:08:34","2021-09-01 16:08:34"
2545,35194,10,"2021-09-01 16:08:34","2021-09-01 16:08:34"
2546,35194,11,"2021-09-01 16:08:34","2021-09-01 16:08:34"
2547,35194,12,"2021-09-01 16:08:34","2021-09-01 16:08:34"
2548,35194,13,"2021-09-01 16:08:34","2021-09-01 16:08:34"
